root;sendfile;compression;noCompression;serverCache;keepalive;basicAuth;tls;ecdsaCertificate;aesTls;tlsMoreBits;mpm;event;worker;processCount;compressionLevel;threadCount;performance;energy
1;1;0;1;1;0;1;0;0;0;0;1;1;0;16;1;128;27.145800;825.400000
1;1;0;1;1;0;1;0;0;0;0;1;1;0;32;1;128;27.415000;786.600000
1;1;0;1;1;0;1;0;0;0;0;1;1;0;64;1;128;14.420600;578.600000
1;1;0;1;1;0;1;0;0;0;0;1;1;0;8;1;256;26.797200;806.400000
1;1;0;1;1;0;1;0;0;0;0;1;1;0;16;1;256;26.595000;825.000000
1;1;0;1;1;0;1;0;0;0;0;1;1;0;32;1;256;19.941600;682.400000
1;1;0;1;1;0;1;0;0;0;0;1;1;0;64;1;256;14.321400;561.600000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;64;1;16;7.728600;221.600000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;32;1;32;7.270400;187.200000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;64;1;32;5.041400;154.400000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;16;1;64;5.765600;186.200000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;32;1;64;4.432200;135.200000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;64;1;64;4.391000;153.800000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;8;1;128;4.387200;157.400000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;16;1;128;4.397600;126.600000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;32;1;128;4.381000;155.000000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;64;1;128;4.408400;141.200000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;8;1;256;7.080000;190.600000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;16;1;256;5.826400;181.000000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;32;1;256;5.566000;145.400000
1;1;0;1;1;1;0;0;0;0;0;1;0;1;64;1;256;4.244200;126.200000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;64;1;16;15.776800;530.800000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;32;1;32;15.154400;530.800000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;64;1;32;14.552400;497.400000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;16;1;64;7.686400;315.000000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;32;1;64;12.802400;462.400000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;64;1;64;6.947000;353.800000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;8;1;128;5.995800;271.800000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;16;1;128;6.189400;307.200000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;32;1;128;10.385200;423.600000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;64;1;128;6.252800;272.400000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;8;1;256;7.626800;359.000000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;16;1;256;10.871200;424.000000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;32;1;256;7.556600;368.000000
1;1;0;1;1;1;1;0;0;0;0;1;0;1;64;1;256;8.537000;364.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;1;16;3.393800;139.000000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;5;16;4.330000;194.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;9;16;4.331800;163.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;1;32;3.683600;135.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;1;32;3.521400;138.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;5;32;3.363200;144.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;5;32;4.009600;180.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;9;32;4.460800;203.000000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;9;32;5.601800;200.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;1;64;2.805400;117.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;1;64;2.842800;119.000000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;1;64;2.796800;112.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;5;64;2.845200;115.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;5;64;2.803400;95.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;5;64;2.878000;95.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;9;64;2.877000;117.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;9;64;2.826800;117.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;9;64;2.842000;102.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;8;1;128;3.737400;155.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;1;128;3.503400;146.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;1;128;3.662200;159.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;1;128;3.448200;149.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;8;5;128;3.672000;125.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;5;128;3.515000;159.000000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;5;128;3.395600;161.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;5;128;3.431200;154.000000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;8;9;128;3.729200;177.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;9;128;3.215800;92.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;9;128;3.374000;144.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;9;128;3.753800;157.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;8;1;256;3.509200;148.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;1;256;3.756600;137.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;1;256;3.699800;139.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;1;256;3.528600;136.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;8;5;256;3.780800;138.000000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;5;256;3.700600;157.600000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;5;256;3.631400;148.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;5;256;3.619000;155.800000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;8;9;256;3.687000;149.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;16;9;256;3.441800;158.200000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;32;9;256;3.453000;160.400000
1;0;1;0;0;0;0;0;0;0;0;1;0;1;64;9;256;3.785600;144.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;1;16;2.842400;100.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;5;16;2.776200;117.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;9;16;2.717600;104.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;1;32;2.881000;116.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;1;32;2.900200;118.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;5;32;2.898000;106.800000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;5;32;2.810800;104.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;9;32;2.908400;117.400000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;9;32;2.749400;113.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;1;64;2.825200;112.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;1;64;2.769000;123.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;1;64;2.855400;117.400000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;5;64;2.886800;106.800000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;5;64;2.757000;126.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;5;64;2.921400;100.800000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;9;64;2.789200;100.800000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;9;64;2.815400;102.400000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;9;64;2.881000;96.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;8;1;128;4.157200;179.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;1;128;3.495600;157.400000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;1;128;3.768800;180.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;1;128;3.491800;136.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;8;5;128;3.706600;144.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;5;128;3.576800;135.400000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;5;128;3.695000;167.400000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;5;128;3.749800;154.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;8;9;128;3.647400;165.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;9;128;3.354600;141.400000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;9;128;3.789400;165.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;9;128;3.900800;164.800000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;8;1;256;4.050400;155.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;1;256;4.088800;150.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;1;256;3.827200;164.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;1;256;4.053600;125.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;8;5;256;3.894800;139.600000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;5;256;3.918800;165.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;5;256;3.825400;153.800000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;5;256;3.943200;154.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;8;9;256;4.176400;159.200000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;16;9;256;4.284600;149.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;32;9;256;3.985200;154.000000
1;0;1;0;0;0;0;0;0;0;0;1;1;0;64;9;256;4.154800;159.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;1;16;26.942800;775.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;5;16;26.963200;774.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;9;16;27.217200;815.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;1;32;14.357000;529.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;1;32;14.773200;554.000000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;5;32;13.687200;528.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;5;32;14.331600;538.800000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;9;32;14.330600;564.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;9;32;14.143400;553.000000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;1;64;7.199800;325.800000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;1;64;7.364200;365.000000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;1;64;7.283600;382.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;5;64;7.740400;373.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;5;64;7.419400;342.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;5;64;7.420000;369.800000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;9;64;7.163800;337.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;9;64;7.322400;348.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;9;64;7.269600;379.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;8;1;128;8.111800;414.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;1;128;7.812800;376.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;1;128;7.764800;406.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;1;128;7.848000;361.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;8;5;128;7.954000;375.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;5;128;7.714400;384.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;5;128;8.087800;391.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;5;128;8.080200;405.800000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;8;9;128;7.733200;403.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;9;128;7.859400;363.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;9;128;7.839400;354.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;9;128;7.859200;387.000000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;8;1;256;8.327400;398.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;1;256;8.666600;398.600000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;1;256;8.441600;391.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;1;256;8.554600;418.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;8;5;256;8.595400;406.000000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;5;256;8.742400;414.800000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;5;256;8.500800;401.000000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;5;256;8.361400;385.200000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;8;9;256;8.702400;428.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;16;9;256;8.550400;390.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;32;9;256;8.817800;431.400000
1;0;1;0;0;0;1;0;0;0;0;1;0;1;64;9;256;9.339000;438.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;1;16;14.351600;569.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;5;16;14.378000;542.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;9;16;14.354200;535.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;1;32;14.360000;541.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;1;32;13.912400;552.400000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;5;32;13.899400;542.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;5;32;14.314600;540.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;9;32;14.337400;538.400000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;9;32;14.360000;549.800000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;1;64;14.359200;565.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;1;64;7.629200;353.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;1;64;7.800800;387.400000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;5;64;7.834800;431.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;5;64;7.491400;358.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;5;64;7.875200;380.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;9;64;7.645000;400.800000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;9;64;7.827400;374.400000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;9;64;7.644600;370.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;8;1;128;8.213000;408.400000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;1;128;8.070200;415.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;1;128;8.225000;388.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;1;128;8.056600;425.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;8;5;128;8.207200;375.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;5;128;8.045800;387.800000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;5;128;8.464000;411.400000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;5;128;8.119000;397.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;8;9;128;8.503400;391.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;9;128;7.926800;380.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;9;128;8.042000;394.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;9;128;8.010600;415.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;8;1;256;8.799800;425.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;1;256;8.703200;421.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;1;256;8.640200;406.400000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;1;256;9.229200;447.200000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;8;5;256;8.581000;405.800000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;5;256;8.989600;421.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;5;256;8.989000;441.800000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;5;256;8.615600;401.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;8;9;256;8.762800;398.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;16;9;256;8.522800;393.000000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;32;9;256;8.575400;407.600000
1;0;1;0;0;0;1;0;0;0;0;1;1;0;64;9;256;9.473600;465.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;1;16;4.272600;176.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;5;16;4.319800;161.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;9;16;4.143600;128.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;1;32;3.115000;110.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;1;32;2.969200;119.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;5;32;3.376800;130.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;5;32;3.684200;149.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;9;32;2.786400;109.800000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;9;32;3.339800;144.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;1;64;2.715600;96.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;1;64;2.739400;101.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;1;64;2.753400;107.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;5;64;2.807000;112.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;5;64;2.722200;98.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;5;64;2.766800;103.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;9;64;2.739000;111.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;9;64;2.853000;112.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;9;64;2.752200;101.800000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;8;1;128;2.801000;105.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;1;128;2.760200;96.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;1;128;2.700400;102.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;1;128;2.746400;98.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;8;5;128;2.941600;93.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;5;128;2.787000;92.800000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;5;128;2.709200;90.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;5;128;2.769000;111.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;8;9;128;2.843400;96.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;9;128;2.676000;106.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;9;128;2.903600;120.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;9;128;2.769400;98.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;8;1;256;2.711800;103.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;1;256;2.765600;109.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;1;256;2.832200;108.000000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;1;256;2.714200;90.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;8;5;256;2.903600;101.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;5;256;2.798600;92.400000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;5;256;2.817400;105.800000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;5;256;2.892000;112.800000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;8;9;256;2.744400;86.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;16;9;256;2.777000;90.200000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;32;9;256;2.803600;94.600000
1;0;1;0;1;0;0;0;0;0;0;1;0;1;64;9;256;2.748800;105.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;1;16;2.898600;116.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;5;16;2.808200;100.000000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;9;16;2.729400;121.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;1;32;2.768400;99.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;1;32;2.790600;117.000000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;5;32;2.700200;106.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;5;32;2.645800;104.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;9;32;2.981200;107.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;9;32;2.753200;93.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;1;64;2.695400;95.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;1;64;2.671200;89.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;1;64;2.715800;108.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;5;64;2.787400;105.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;5;64;2.705600;107.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;5;64;2.629000;125.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;9;64;2.676800;100.000000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;9;64;2.663000;113.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;9;64;2.691200;113.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;8;1;128;2.784400;107.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;1;128;2.776600;109.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;1;128;2.767400;85.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;1;128;2.851400;76.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;8;5;128;2.798200;115.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;5;128;2.845600;111.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;5;128;2.783200;111.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;5;128;2.901800;96.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;8;9;128;2.780400;104.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;9;128;2.807400;106.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;9;128;2.750200;98.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;9;128;2.708600;96.000000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;8;1;256;2.780000;106.000000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;1;256;2.771600;114.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;1;256;2.829800;100.400000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;1;256;2.785200;101.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;8;5;256;2.684000;100.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;5;256;2.731800;109.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;5;256;2.803000;94.800000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;5;256;2.719200;105.600000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;8;9;256;2.768400;106.000000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;16;9;256;2.762600;72.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;32;9;256;2.804400;96.200000
1;0;1;0;1;0;0;0;0;0;0;1;1;0;64;9;256;2.886200;119.800000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;1;16;26.567400;774.600000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;5;16;13.902000;537.600000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;9;16;26.621200;785.200000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;1;32;14.275000;533.400000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;1;32;13.885200;548.600000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;5;32;13.925600;551.800000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;5;32;14.120400;516.600000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;9;32;14.301600;549.800000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;9;32;14.378200;549.000000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;16;1;64;7.429200;362.200000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;1;64;7.349800;374.800000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;1;64;7.372600;325.600000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;16;5;64;7.207000;342.000000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;5;64;7.349000;355.000000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;5;64;7.280200;370.000000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;16;9;64;7.305800;363.400000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;9;64;7.344800;368.400000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;9;64;7.222800;385.000000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;8;1;128;7.839800;359.400000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;16;1;128;8.312600;417.200000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;1;128;7.834400;393.200000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;1;128;8.124200;428.200000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;8;5;128;7.780000;366.200000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;16;5;128;7.803200;349.400000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;5;128;7.851000;424.000000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;64;5;128;7.826800;416.400000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;8;9;128;7.862200;375.600000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;16;9;128;7.777200;366.800000
1;0;1;0;1;0;1;0;0;0;0;1;0;1;32;9;128;7.811600;371.000000
